Date,Actual_Volatility,Predicted_Volatility,GARCH_Volatility
2024-08-25,0.02113014600080657,0.034715507,0.033182439476882306
2024-08-26,0.02080171439173461,0.03392823,0.03173890331883024
2024-08-27,0.026992490905313714,0.033248074,0.031348191368991904
2024-08-28,0.02051003433983358,0.03450024,0.03483238616950589
2024-08-29,0.021135105452283316,0.0363254,0.0333660914108392
2024-08-30,0.023276847047300122,0.034284808,0.03193672094468236
2024-08-31,0.026121655123009072,0.032431867,0.030664568563842986
2024-09-01,0.026625442809158035,0.03114489,0.029483817876869288
2024-09-02,0.02702641426094463,0.031270985,0.029852737194134976
2024-09-03,0.029016387838763796,0.03073934,0.03012534821382451
2024-09-04,0.027455946515946256,0.031574573,0.030458073594359286
2024-09-05,0.02722908861936119,0.031374454,0.029374694868443952
2024-09-06,0.02405988530106593,0.031105954,0.030108868915646105
2024-09-07,0.01736664664406853,0.03267912,0.03170500558914921
2024-09-08,0.019532076804103862,0.032946374,0.03040566738869705
2024-09-09,0.02234535306456653,0.031351723,0.02943900547523854
2024-09-10,0.020549899635932924,0.029043093,0.030647363178844762
2024-09-11,0.02400576072500976,0.030458525,0.02959069508731188
2024-09-12,0.023995486000280366,0.030602222,0.028566068885120727
2024-09-13,0.02430579409463496,0.02983148,0.027822662490769517
2024-09-14,0.020460242105261147,0.028547866,0.02959132423709864
2024-09-15,0.019402706718352,0.030456666,0.02868718406752411
2024-09-16,0.017125701253437712,0.0301165,0.028076545773429558
2024-09-17,0.014339903007017407,0.030305011,0.02771556641220473
2024-09-18,0.010208896869239177,0.02896307,0.028835418767119543
2024-09-19,0.012765415147962863,0.02904002,0.028530764841940393
2024-09-20,0.015622533322627466,0.028593086,0.028177251986227492
2024-09-21,0.015694863376887247,0.028928999,0.027228860671628868
2024-09-22,0.015754913590113127,0.02882906,0.0263718987516249
2024-09-23,0.016153505313036894,0.027956937,0.02561160081845206
2024-09-24,0.022189650642540207,0.027351892,0.025001033527374095
2024-09-25,0.02548247167106502,0.026235936,0.024749369293622012
2024-09-26,0.025099550585196882,0.026534619,0.024908431487057413
2024-09-27,0.01960229435793765,0.025846293,0.02605222435155229
2024-09-28,0.02195696782200554,0.026955675,0.025431167163837747
2024-09-29,0.021878233403611197,0.026624233,0.02475962385639951
2024-09-30,0.02317392148680416,0.026193878,0.024217212061491442
2024-10-01,0.0194140962146503,0.02699979,0.026343278415131184
2024-10-02,0.010262616817573584,0.029264094,0.02864515083916383
2024-10-03,0.014843753157632686,0.030676689,0.02767794693153519
2024-10-04,0.014913696710384177,0.029031023,0.026769736439798842
2024-10-05,0.01886955674532557,0.027097391,0.026676514612158843
2024-10-06,0.01931728515754664,0.027293611,0.02587390158089098
2024-10-07,0.019045313998689098,0.026877616,0.02535403492456108
2024-10-08,0.025960487456629933,0.026983492,0.02491525497809201
2024-10-09,0.025633660301773036,0.026732907,0.02431953730615143
2024-10-10,0.02033226446568125,0.026546242,0.02517300676291372
2024-10-11,0.020013093059871073,0.02720435,0.0246131772940292
2024-10-12,0.01810966139522721,0.025428336,0.026237174859999414
2024-10-13,0.01886671556022942,0.026807118,0.025684992884488
2024-10-14,0.01746948496564932,0.026568577,0.02507646201023344
2024-10-15,0.013760624470617235,0.025522234,0.028645631835822322
2024-10-16,0.012684631034527936,0.029388743,0.02795438123381853
2024-10-17,0.01319838010362239,0.028678995,0.0271054790424645
2024-10-18,0.016939102195028775,0.028485755,0.026294428451433056
2024-10-19,0.017903947054409793,0.027980221,0.025874624107520505
2024-10-20,0.018238536714844187,0.02734904,0.025164910211443965
2024-10-21,0.01877355158718567,0.02642322,0.02464347311135029
2024-10-22,0.019166140289596213,0.026597723,0.025316660555475455
2024-10-23,0.022798330412815204,0.027215378,0.024662191990986224
2024-10-24,0.021422874669356492,0.02665636,0.024540538398752643
2024-10-25,0.025471529079744006,0.025649661,0.02512035359248062
2024-10-26,0.023707484383294793,0.026577367,0.0255875634221219
2024-10-27,0.023939647735026017,0.026996827,0.02493200100611826
2024-10-28,0.02400336456958063,0.026127413,0.024603931761081353
2024-10-29,0.02123631250599961,0.025412377,0.025469608152146512
2024-10-30,0.01566254449289976,0.025320208,0.02745506764335561
2024-10-31,0.03871154863552585,0.028333547,0.02665009968585172
2024-11-01,0.03543142928839151,0.028827215,0.027606285284832333
2024-11-02,0.03420838598412854,0.030078985,0.026960011001549787
2024-11-03,0.033805126768012506,0.029127741,0.02615834818329709
2024-11-04,0.03406004231392978,0.027671462,0.025574709313864064
2024-11-05,0.039782048972509525,0.027081776,0.02532216491674665
2024-11-06,0.04339672066394582,0.026381541,0.025519075148261856
